rank,stress_cap,derisk_cap,panic_cap,overall_scale,derisk_scale,panic_scale,min_median_terminal,min_pass_rate_terminal,avg_full_terminal,avg_full_sharpe,worst_fold_maxdd,worst_stress_maxdd,full_candidate_maxdd,fold_margin,stress_margin,full_margin,min_margin,wealth_dd_ratio
3790,0.2,0.3,0.14,0.95,0.9,0.85,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3791,0.2,0.3,0.14,0.95,0.9,1.0,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3792,0.2,0.3,0.14,0.95,0.9,1.15,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3793,0.2,0.3,0.16,0.95,0.9,0.85,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3794,0.2,0.3,0.16,0.95,0.9,1.0,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3795,0.2,0.3,0.16,0.95,0.9,1.15,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3796,0.2,0.3,0.2,0.95,0.9,0.85,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3797,0.2,0.3,0.2,0.95,0.9,1.0,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3798,0.2,0.3,0.2,0.95,0.9,1.15,1.7743112851372143,1.0,25.6336074412377,1.0371129464430715,-0.10738010552747623,-0.26454080615715514,-0.26421677564605395,0.11261989447252377,0.0014591938428448747,0.006783224353946071,0.0014591938428448747,97.01733502181786
3799,0.16,0.3,0.08,0.95,0.9,0.85,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3800,0.16,0.3,0.08,0.95,0.9,1.0,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3801,0.16,0.3,0.08,0.95,0.9,1.15,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3802,0.16,0.3,0.1,0.95,0.9,0.85,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3803,0.16,0.3,0.1,0.95,0.9,1.0,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3804,0.16,0.3,0.1,0.95,0.9,1.15,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3805,0.16,0.3,0.12,0.95,0.9,0.85,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3806,0.16,0.3,0.12,0.95,0.9,1.0,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3807,0.16,0.3,0.12,0.95,0.9,1.15,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3808,0.16,0.3,0.14,0.95,0.9,0.85,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3809,0.16,0.3,0.14,0.95,0.9,1.0,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3810,0.16,0.3,0.14,0.95,0.9,1.15,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3811,0.16,0.3,0.16,0.95,0.9,0.85,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3812,0.16,0.3,0.16,0.95,0.9,1.0,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3813,0.16,0.3,0.16,0.95,0.9,1.15,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3814,0.16,0.3,0.2,0.95,0.9,0.85,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3815,0.16,0.3,0.2,0.95,0.9,1.0,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3816,0.16,0.3,0.2,0.95,0.9,1.15,1.7743112851372143,1.0,25.61579362123417,1.042036675564034,-0.10327174486860835,-0.24668745629922362,-0.2463556103429434,0.11672825513139165,0.019312543700776397,0.02464438965705662,0.019312543700776397,103.97893348389867
3817,0.14,0.28,0.08,1.0,0.9,0.85,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3818,0.14,0.28,0.08,1.0,0.9,1.0,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3819,0.14,0.28,0.08,1.0,0.9,1.15,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3820,0.14,0.28,0.1,1.0,0.9,0.85,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3821,0.14,0.28,0.1,1.0,0.9,1.0,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3822,0.14,0.28,0.1,1.0,0.9,1.15,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3823,0.14,0.28,0.12,1.0,0.9,0.85,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3824,0.14,0.28,0.12,1.0,0.9,1.0,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3825,0.14,0.28,0.12,1.0,0.9,1.15,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3826,0.14,0.28,0.14,1.0,0.9,0.85,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3827,0.14,0.28,0.14,1.0,0.9,1.0,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3828,0.14,0.28,0.14,1.0,0.9,1.15,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3829,0.14,0.28,0.16,1.0,0.9,0.85,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3830,0.14,0.28,0.16,1.0,0.9,1.0,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3831,0.14,0.28,0.16,1.0,0.9,1.15,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3832,0.14,0.28,0.2,1.0,0.9,0.85,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3833,0.14,0.28,0.2,1.0,0.9,1.0,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3834,0.14,0.28,0.2,1.0,0.9,1.15,1.7730163659148959,1.0,25.6149309653709,1.0436304248086188,-0.09616404869026474,-0.22549466474687874,-0.25250248283653376,0.12383595130973526,0.04050533525312128,0.01849751716346626,0.01849751716346626,101.44427364682039
3835,0.22,0.3,0.08,0.95,0.9,0.85,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3836,0.22,0.3,0.08,0.95,0.9,1.0,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3837,0.22,0.3,0.08,0.95,0.9,1.15,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3838,0.22,0.3,0.1,0.95,0.9,0.85,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3839,0.22,0.3,0.1,0.95,0.9,1.0,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3840,0.22,0.3,0.1,0.95,0.9,1.15,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3841,0.22,0.3,0.12,0.95,0.9,0.85,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3842,0.22,0.3,0.12,0.95,0.9,1.0,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3843,0.22,0.3,0.12,0.95,0.9,1.15,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3844,0.22,0.3,0.14,0.95,0.9,0.85,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3845,0.22,0.3,0.14,0.95,0.9,1.0,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3846,0.22,0.3,0.14,0.95,0.9,1.15,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3847,0.22,0.3,0.16,0.95,0.9,0.85,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3848,0.22,0.3,0.16,0.95,0.9,1.0,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3849,0.22,0.3,0.16,0.95,0.9,1.15,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3850,0.22,0.3,0.2,0.95,0.9,0.85,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3851,0.22,0.3,0.2,0.95,0.9,1.0,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3852,0.22,0.3,0.2,0.95,0.9,1.15,1.7743112851372143,1.0,25.612184702994654,1.0367969379885615,-0.10738010552747623,-0.2651917750238991,-0.26486800680683953,0.11261989447252377,0.0008082249761008908,0.00613199319316049,0.0008082249761008908,96.69791762231544
3853,0.14,0.3,0.08,0.95,0.9,0.85,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3854,0.14,0.3,0.08,0.95,0.9,1.0,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3855,0.14,0.3,0.08,0.95,0.9,1.15,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3856,0.14,0.3,0.1,0.95,0.9,0.85,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3857,0.14,0.3,0.1,0.95,0.9,1.0,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3858,0.14,0.3,0.1,0.95,0.9,1.15,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3859,0.14,0.3,0.12,0.95,0.9,0.85,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3860,0.14,0.3,0.12,0.95,0.9,1.0,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3861,0.14,0.3,0.12,0.95,0.9,1.15,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3862,0.14,0.3,0.14,0.95,0.9,0.85,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3863,0.14,0.3,0.14,0.95,0.9,1.0,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3864,0.14,0.3,0.14,0.95,0.9,1.15,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3865,0.14,0.3,0.16,0.95,0.9,0.85,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3866,0.14,0.3,0.16,0.95,0.9,1.0,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3867,0.14,0.3,0.16,0.95,0.9,1.15,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3868,0.14,0.3,0.2,0.95,0.9,0.85,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3869,0.14,0.3,0.2,0.95,0.9,1.0,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3870,0.14,0.3,0.2,0.95,0.9,1.15,1.7743112851372143,1.0,25.53400044180716,1.0484062607785913,-0.09614134693259035,-0.22549466474687874,-0.2452043200300228,0.12385865306740965,0.04050533525312128,0.025795679969977225,0.025795679969977225,104.1335668094297
3871,0.18,0.24,0.08,0.95,1.0,0.85,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3872,0.18,0.24,0.08,0.95,1.0,1.0,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3873,0.18,0.24,0.08,0.95,1.0,1.15,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3874,0.18,0.24,0.1,0.95,1.0,0.85,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3875,0.18,0.24,0.1,0.95,1.0,1.0,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3876,0.18,0.24,0.1,0.95,1.0,1.15,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3877,0.18,0.24,0.12,0.95,1.0,0.85,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3878,0.18,0.24,0.12,0.95,1.0,1.0,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3879,0.18,0.24,0.12,0.95,1.0,1.15,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3880,0.18,0.24,0.14,0.95,1.0,0.85,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3881,0.18,0.24,0.14,0.95,1.0,1.0,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3882,0.18,0.24,0.14,0.95,1.0,1.15,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3883,0.18,0.24,0.16,0.95,1.0,0.85,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3884,0.18,0.24,0.16,0.95,1.0,1.0,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3885,0.18,0.24,0.16,0.95,1.0,1.15,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3886,0.18,0.24,0.2,0.95,1.0,0.85,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3887,0.18,0.24,0.2,0.95,1.0,1.0,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3888,0.18,0.24,0.2,0.95,1.0,1.15,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103
3889,0.2,0.24,0.08,0.95,1.0,0.85,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362
3890,0.2,0.24,0.08,0.95,1.0,1.0,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362
3891,0.2,0.24,0.08,0.95,1.0,1.15,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362
3892,0.2,0.24,0.1,0.95,1.0,0.85,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362
3893,0.2,0.24,0.1,0.95,1.0,1.0,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362
